"uri","name","author_name","author_movement","genre"
"http://dbpedia.org/resource/Swing_Brother_Swing","Swing Brother Swing","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Hand_in_Glove_(novel)","Hand in Glove (novel)","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Off_with_His_Head","Off with His Head","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Singing_in_the_Shrouds","Singing in the Shrouds","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Spinsters_in_Jeopardy","Spinsters in Jeopardy","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Death_at_the_Dolphin","Death at the Dolphin","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Died_in_the_Wool","Died in the Wool","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Last_Ditch","Last Ditch","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Enter_a_Murderer","Enter a Murderer","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Black_as_He's_Painted","Black as He's Painted","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Colour_Scheme","Colour Scheme","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Dead_Water_(novel)","Dead Water (novel)","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Death_and_the_Dancing_Footman","Death and the Dancing Footman","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Tied_Up_in_Tinsel","Tied Up in Tinsel","Ngaio Marsh","Golden Age of Detective Fiction","Detective fiction",""
"http://dbpedia.org/resource/Rokeby_(poem)","Rokeby (poem)","Walter Scott","Romanticism","Epic poetry",""
"http://dbpedia.org/resource/The_Dark_Haired_Girl","The Dark Haired Girl","Philip K. Dick","Postmodernism","Essay",""
"http://dbpedia.org/resource/Moralia","Moralia","Plutarch","Ancient Greek literature","Essay",""
"http://dbpedia.org/resource/The_Treasure_of_the_Humble","The Treasure of the Humble","Maurice Maeterlinck","Symbolism (arts)","Essay",""
"http://dbpedia.org/resource/Moralia","Moralia","Plutarch","Middle Platonism","Essay",""
"http://dbpedia.org/resource/Carmilla","Carmilla","Sheridan Le Fanu","Dark romanticism","Gothic fiction",""
"http://dbpedia.org/resource/Uncle_Silas","Uncle Silas","Sheridan Le Fanu","Dark romanticism","Gothic fiction",""
"http://dbpedia.org/resource/In_a_Glass_Darkly","In a Glass Darkly","Sheridan Le Fanu","Dark romanticism","Gothic fiction",""
"http://dbpedia.org/resource/The_Dark_Man_and_Others","The Dark Man and Others","Robert E. Howard","Weird fiction","Horror fiction",""
"http://dbpedia.org/resource/Skull-Face_and_Others","Skull-Face and Others","Robert E. Howard","Weird fiction","Horror fiction",""
"http://dbpedia.org/resource/The_Dark_Man_and_Others","The Dark Man and Others","Robert E. Howard","Sword and sorcery","Horror fiction",""
"http://dbpedia.org/resource/Skull-Face_and_Others","Skull-Face and Others","Robert E. Howard","Sword and sorcery","Horror fiction",""
"http://dbpedia.org/resource/The_Purcell_Papers_(1975_book)","The Purcell Papers (1975 book)","Sheridan Le Fanu","Dark romanticism","Horror fiction",""
"http://dbpedia.org/resource/Green_Tea_and_Other_Ghost_Stories","Green Tea and Other Ghost Stories","Sheridan Le Fanu","Dark romanticism","Horror fiction",""
"http://dbpedia.org/resource/The_Dark_Haired_Girl","The Dark Haired Girl","Philip K. Dick","Postmodernism","Letter (message)",""
"http://dbpedia.org/resource/Tarr","Tarr","Wyndham Lewis","Vorticism","Modernism",""
"http://dbpedia.org/resource/Fads_and_Fallacies_in_the_Name_of_Science","Fads and Fallacies in the Name of Science","Martin Gardner","Scientific skepticism","Non-fiction",""
"http://dbpedia.org/resource/The_Ambidextrous_Universe","The Ambidextrous Universe","Martin Gardner","Scientific skepticism","Non-fiction",""
"http://dbpedia.org/resource/Rommel_Drives_on_Deep_into_Egypt","Rommel Drives on Deep into Egypt","Richard Brautigan","Postmodernism","Poetry",""
"http://dbpedia.org/resource/All_Watched_Over_by_Machines_of_Loving_Grace","All Watched Over by Machines of Loving Grace","Richard Brautigan","Postmodernism","Poetry",""
"http://dbpedia.org/resource/The_Dark_Haired_Girl","The Dark Haired Girl","Philip K. Dick","Postmodernism","Poetry",""
"http://dbpedia.org/resource/Loading_Mercury_with_a_Pitchfork","Loading Mercury with a Pitchfork","Richard Brautigan","Postmodernism","Poetry",""
"http://dbpedia.org/resource/The_Pill_Versus_the_Springhill_Mine_Disaster","The Pill Versus the Springhill Mine Disaster","Richard Brautigan","Postmodernism","Poetry",""
"http://dbpedia.org/resource/Please_Plant_This_Book","Please Plant This Book","Richard Brautigan","Postmodernism","Poetry",""
"http://dbpedia.org/resource/The_Galilee_Hitch-Hiker","The Galilee Hitch-Hiker","Richard Brautigan","Postmodernism","Poetry",""
"http://dbpedia.org/resource/Echoes_from_an_Iron_Harp","Echoes from an Iron Harp","Robert E. Howard","Weird fiction","Poetry",""
"http://dbpedia.org/resource/Singers_in_the_Shadows","Singers in the Shadows","Robert E. Howard","Weird fiction","Poetry",""
"http://dbpedia.org/resource/Always_Comes_Evening","Always Comes Evening","Robert E. Howard","Weird fiction","Poetry",""
"http://dbpedia.org/resource/Red_Shadows_(collection)","Red Shadows (collection)","Robert E. Howard","Weird fiction","Poetry",""
"http://dbpedia.org/resource/Shadows_of_Dreams_(collection)","Shadows of Dreams (collection)","Robert E. Howard","Weird fiction","Poetry",""
"http://dbpedia.org/resource/Echoes_from_an_Iron_Harp","Echoes from an Iron Harp","Robert E. Howard","Sword and sorcery","Poetry",""
"http://dbpedia.org/resource/Singers_in_the_Shadows","Singers in the Shadows","Robert E. Howard","Sword and sorcery","Poetry",""
"http://dbpedia.org/resource/Always_Comes_Evening","Always Comes Evening","Robert E. Howard","Sword and sorcery","Poetry",""
"http://dbpedia.org/resource/Red_Shadows_(collection)","Red Shadows (collection)","Robert E. Howard","Sword and sorcery","Poetry",""
"http://dbpedia.org/resource/Shadows_of_Dreams_(collection)","Shadows of Dreams (collection)","Robert E. Howard","Sword and sorcery","Poetry",""
"http://dbpedia.org/resource/Jacklight","Jacklight","Louise Erdrich","Native American Renaissance","Poetry",""
"http://dbpedia.org/resource/Jacklight","Jacklight","Louise Erdrich","Postmodern literature","Poetry",""
"http://dbpedia.org/resource/Gitanjali","Gitanjali","Rabindranath Tagore","Santiniketan: The Making of a Contextual Modernism","Poetry",""
"http://dbpedia.org/resource/VALIS","VALIS","Philip K. Dick","Postmodernism","Postmodernism",""
"http://dbpedia.org/resource/The_New_York_Trilogy","The New York Trilogy","Paul Auster","Postmodernism","Postmodernism",""
"http://dbpedia.org/resource/The_Protocols_of_the_Elders_of_Zion","The Protocols of the Elders of Zion","Alexandre Dumas","Romanticism","Propaganda",""
"http://dbpedia.org/resource/The_Protocols_of_the_Elders_of_Zion","The Protocols of the Elders of Zion","Alexandre Dumas","Historical fiction","Propaganda",""
"http://dbpedia.org/resource/The_Vicomte_of_Bragelonne:_Ten_Years_Later","The Vicomte of Bragelonne: Ten Years Later","Alexandre Dumas","Romanticism","Romanticism",""
"http://dbpedia.org/resource/Twenty_Years_After","Twenty Years After","Alexandre Dumas","Romanticism","Romanticism",""
"http://dbpedia.org/resource/The_Vicomte_of_Bragelonne:_Ten_Years_Later","The Vicomte of Bragelonne: Ten Years Later","Alexandre Dumas","Historical fiction","Romanticism",""
"http://dbpedia.org/resource/Twenty_Years_After","Twenty Years After","Alexandre Dumas","Historical fiction","Romanticism",""
"http://dbpedia.org/resource/Boy_Wonder_(novel)","Boy Wonder (novel)","James Robert Baker","Transgressive fiction","Satire",""
"http://dbpedia.org/resource/Anathem","Anathem","Neal Stephenson","Cyberpunk","Science fiction",""
"http://dbpedia.org/resource/Seveneves","Seveneves","Neal Stephenson","Cyberpunk","Science fiction",""
"http://dbpedia.org/resource/Snow_Crash","Snow Crash","Neal Stephenson","Cyberpunk","Science fiction",""
"http://dbpedia.org/resource/The_Seed_of_Evil","The Seed of Evil","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/Empire_of_Two_Worlds","Empire of Two Worlds","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Great_Hydration","The Great Hydration","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Lives_and_Times_of_Jerry_Cornelius","The Lives and Times of Jerry Cornelius","Michael Moorcock","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/Annihilation_Factor","Annihilation Factor","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Pillars_of_Eternity","The Pillars of Eternity","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/Star_Winds","Star Winds","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Rod_of_Light","The Rod of Light","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Zen_Gun","The Zen Gun","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Knights_of_the_Limits","The Knights of the Limits","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/Collision_Course_(Bayley_novel)","Collision Course (Bayley novel)","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Fall_of_Chronopolis","The Fall of Chronopolis","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Soul_of_the_Robot","The Soul of the Robot","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Grand_Wheel","The Grand Wheel","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Coming_of_the_Terraphiles","The Coming of the Terraphiles","Michael Moorcock","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Garments_of_Caean","The Garments of Caean","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Time_Dweller","The Time Dweller","Michael Moorcock","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Sinners_of_Erspia","The Sinners of Erspia","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Star_Virus","The Star Virus","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/The_Forest_of_Peldain","The Forest of Peldain","Barrington J. Bayley","New Wave science fiction","Science fiction",""
"http://dbpedia.org/resource/Time_Out_of_Joint","Time Out of Joint","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Ubik","Ubik","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Collected_Stories_of_Philip_K._Dick","The Collected Stories of Philip K. Dick","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/We_Can_Remember_It_for_You_Wholesale_(collection)","We Can Remember It for You Wholesale (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Golden_Man_(collection)","The Golden Man (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_World_Jones_Made","The World Jones Made","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Unteleported_Man","The Unteleported Man","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/A_Handful_of_Darkness","A Handful of Darkness","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Little_Black_Box_(collection)","The Little Black Box (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Book_of_Philip_K._Dick","The Book of Philip K. Dick","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/I_Hope_I_Shall_Arrive_Soon_(collection)","I Hope I Shall Arrive Soon (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Second_Variety_(1989_collection)","Second Variety (1989 collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Selected_Stories_of_Philip_K._Dick","Selected Stories of Philip K. Dick","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Best_of_Philip_K._Dick","The Best of Philip K. Dick","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Eye_of_the_Sibyl_(collection)","The Eye of the Sibyl (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Philip_K._Dick_Reader","The Philip K. Dick Reader","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Preserving_Machine","The Preserving Machine","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Eye_in_the_Sky_(novel)","Eye in the Sky (novel)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Paycheck_(collection)","Paycheck (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Second_Variety_(1991_collection)","Second Variety (1991 collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Days_of_Perky_Pat_(collection)","The Days of Perky Pat (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Beyond_Lies_the_Wub_(collection)","Beyond Lies the Wub (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Our_Friends_from_Frolix_8","Our Friends from Frolix 8","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Variable_Man_(collection)","The Variable Man (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Vintage_PKD","Vintage PKD","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Father-Thing_(collection)","The Father-Thing (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Minority_Report_(2002_collection)","Minority Report (2002 collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/The_Minority_Report_(collection)","The Minority Report (collection)","Philip K. Dick","Postmodernism","Science fiction",""
"http://dbpedia.org/resource/Robots,_Androids,_and_Mechanical_Oddities","Robots, Androids, and Mechanical Oddities","Philip K. Dick","Postmodernism","Science fiction",""
